mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,anchor_mode,prop_anchor_mode,pR2_cond,pR2_pos_cond,delta_pR2
20,17,302,2,NG,1,22,pos+ngs_shank,anchored,0.0609634984659257,-6.294102747395058e-05,-0.0035342375023033,0.0034712964748293
20,17,302,2,NG,1,22,pos+ngs_shank,non_anchored,0.9390365015340744,0.0012166731715795,-0.0007199188859476,0.0019365920575272
20,17,302,2,NG,2,23,pos+ngs_shank,anchored,0.0609634984659257,-0.0019154312070281,-0.0035342375023033,0.0016188062952751
20,17,302,2,NG,2,23,pos+ngs_shank,non_anchored,0.9390365015340744,0.0005254801863787,-0.0007199188859476,0.0012453990723264
20,17,302,2,NG,3,24,pos+ngs_shank,anchored,0.0609634984659257,-0.0016204722382646,-0.0035342375023033,0.0019137652640386
20,17,302,2,NG,3,24,pos+ngs_shank,non_anchored,0.9390365015340744,-0.0008835549428118,-0.0007199188859476,-0.0001636360568642
20,17,302,2,NG,1,22,pos+ngs_shank,anchored,0.0609634984659257,-6.294102747395058e-05,-0.0035342375023033,0.0034712964748293
20,17,302,2,NG,1,22,pos+ngs_shank,non_anchored,0.9390365015340744,0.0012166731715795,-0.0007199188859476,0.0019365920575272
20,17,302,2,NG,2,23,pos+ngs_shank,anchored,0.0609634984659257,-0.0019154312070281,-0.0035342375023033,0.0016188062952751
20,17,302,2,NG,2,23,pos+ngs_shank,non_anchored,0.9390365015340744,0.0005254801863787,-0.0007199188859476,0.0012453990723264
20,17,302,2,NG,3,24,pos+ngs_shank,anchored,0.0609634984659257,-0.0016204722382646,-0.0035342375023033,0.0019137652640386
20,17,302,2,NG,3,24,pos+ngs_shank,non_anchored,0.9390365015340744,-0.0008835549428118,-0.0007199188859476,-0.0001636360568642
20,19,302,2,NG,0,3,pos+ngs_shank,anchored,0.0811208796003403,0.0200020627366583,-0.0005625030937799,0.0205645658304383
20,19,302,2,NG,0,3,pos+ngs_shank,non_anchored,0.9188791203996596,0.0177645440011139,0.0002815415385506,0.0174830024625632
20,19,302,2,NG,1,25,pos+ngs_shank,anchored,0.0811208796003403,0.0232200375008111,-0.0005625030937799,0.023782540594591
20,19,302,2,NG,1,25,pos+ngs_shank,non_anchored,0.9188791203996596,0.0171719215600234,0.0002815415385506,0.0168903800214728
20,19,302,2,NG,2,43,pos+ngs_shank,anchored,0.0811208796003403,0.0177351926343599,-0.0005625030937799,0.0182976957281398
20,19,302,2,NG,2,43,pos+ngs_shank,non_anchored,0.9188791203996596,0.0157177028516143,0.0002815415385506,0.0154361613130636
20,19,302,2,NG,3,19,pos+ngs_shank,anchored,0.0811208796003403,0.0034327520896276,-0.0005625030937799,0.0039952551834075
20,19,302,2,NG,3,19,pos+ngs_shank,non_anchored,0.9188791203996596,0.0023004236116035,0.0002815415385506,0.0020188820730528
21,15,302,2,NG,0,75,pos+ngs_shank,anchored,0.08877718221456939,0.03739286225795113,-0.03912458601307156,0.07651744827102269
21,15,302,2,NG,0,75,pos+ngs_shank,non_anchored,0.9112228177854306,0.06842993406673192,-0.00887224473593795,0.07730217880266987
21,15,302,2,NG,1,70,pos+ngs_shank,anchored,0.08877718221456939,0.21065243878500317,-0.03912458601307156,0.24977702479807473
21,15,302,2,NG,1,70,pos+ngs_shank,non_anchored,0.9112228177854306,0.2844416638863785,-0.00887224473593795,0.29331390862231643
21,15,302,2,NG,2,47,pos+ngs_shank,anchored,0.08877718221456939,0.11262984601662118,-0.03912458601307156,0.15175443202969274
21,15,302,2,NG,2,47,pos+ngs_shank,non_anchored,0.9112228177854306,0.16168815142975101,-0.00887224473593795,0.17056039616568897
