mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,anchor_mode,prop_anchor_mode,pR2_cond,pR2_pos_cond,delta_pR2
20,16,376,3,NG,0,28,pos+ngs_shank,anchored,0.12632631305683054,0.01717265319248984,0.01195247012504208,0.005220183067447759
20,16,376,3,NG,0,28,pos+ngs_shank,non_anchored,0.8736736869431695,0.011760193687121778,0.009655421193239588,0.00210477249388219
20,16,376,3,NG,1,36,pos+ngs_shank,anchored,0.12632631305683054,0.01247031214213945,0.01195247012504208,0.0005178420170973697
20,16,376,3,NG,1,36,pos+ngs_shank,non_anchored,0.8736736869431695,0.011771648183820926,0.009655421193239588,0.002116226990581338
20,16,376,3,NG,2,46,pos+ngs_shank,anchored,0.12632631305683054,0.018656745992521206,0.01195247012504208,0.006704275867479126
20,16,376,3,NG,2,46,pos+ngs_shank,non_anchored,0.8736736869431695,0.01532752133991988,0.009655421193239588,0.005672100146680292
20,16,376,3,NG,3,54,pos+ngs_shank,anchored,0.12632631305683054,0.018611105745214296,0.01195247012504208,0.006658635620172215
20,16,376,3,NG,3,54,pos+ngs_shank,non_anchored,0.8736736869431695,0.01919997189510625,0.009655421193239588,0.009544550701866661
20,17,376,3,NG,1,22,pos+ngs_shank,anchored,0.12794678177309018,0.0018375291278976968,-0.002120253153498286,0.003957782281395983
20,17,376,3,NG,1,22,pos+ngs_shank,non_anchored,0.8720532182269098,0.003776194793423282,-0.0010013576539906754,0.0047775524474139575
20,17,376,3,NG,2,24,pos+ngs_shank,anchored,0.12794678177309018,-0.0002416249993002495,-0.002120253153498286,0.0018786281541980365
20,17,376,3,NG,2,24,pos+ngs_shank,non_anchored,0.8720532182269098,0.0007300309665717597,-0.0010013576539906754,0.0017313886205624351
20,17,376,3,NG,3,23,pos+ngs_shank,anchored,0.12794678177309018,0.0032189817078686067,-0.002120253153498286,0.005339234861366893
20,17,376,3,NG,3,23,pos+ngs_shank,non_anchored,0.8720532182269098,0.0021439596228182145,-0.0010013576539906754,0.00314531727680889
