mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,anchor_mode,prop_anchor_mode,pR2_cond,pR2_pos_cond,delta_pR2
20,14,114,1,NG,0,2,pos+ngs_shank,anchored,0.4391462728628149,0.0194753828019023,0.0188204605151581,0.0006549222867441
20,14,114,1,NG,0,2,pos+ngs_shank,non_anchored,0.5608537271371851,0.0119078480035579,0.012664861286226,-0.000757013282668
20,14,114,1,NG,1,31,pos+ngs_shank,anchored,0.4391462728628149,0.0715813143712745,0.0188204605151581,0.0527608538561163
20,14,114,1,NG,1,31,pos+ngs_shank,non_anchored,0.5608537271371851,0.0666768833571481,0.012664861286226,0.0540120220709221
20,14,114,1,NG,2,54,pos+ngs_shank,anchored,0.4391462728628149,0.0558845773207522,0.0188204605151581,0.037064116805594
20,14,114,1,NG,2,54,pos+ngs_shank,non_anchored,0.5608537271371851,0.0502872247425632,0.012664861286226,0.0376223634563371
20,14,114,1,NG,3,21,pos+ngs_shank,anchored,0.4391462728628149,0.0309147106954168,0.0188204605151581,0.0120942501802586
20,14,114,1,NG,3,21,pos+ngs_shank,non_anchored,0.5608537271371851,0.02371953268924,0.012664861286226,0.011054671403014
20,16,114,0,NG,0,27,pos+ngs_shank,anchored,0.1850845360596972,0.23410609286230244,0.06436605214993607,0.16974004071236637
20,16,114,0,NG,0,27,pos+ngs_shank,non_anchored,0.8149154639403028,0.23565563800589184,0.03004534818884097,0.20561028981705087
20,16,114,0,NG,1,36,pos+ngs_shank,anchored,0.1850845360596972,0.18060435297478372,0.06436605214993607,0.11623830082484765
20,16,114,0,NG,1,36,pos+ngs_shank,non_anchored,0.8149154639403028,0.1132852492465024,0.03004534818884097,0.08323990105766144
20,16,114,0,NG,2,46,pos+ngs_shank,anchored,0.1850845360596972,0.16045943511341643,0.06436605214993607,0.09609338296348036
20,16,114,0,NG,2,46,pos+ngs_shank,non_anchored,0.8149154639403028,0.15195680766833297,0.03004534818884097,0.121911459479492
20,16,114,0,NG,3,55,pos+ngs_shank,anchored,0.1850845360596972,0.0768802849364475,0.06436605214993607,0.012514232786511426
20,16,114,0,NG,3,55,pos+ngs_shank,non_anchored,0.8149154639403028,0.048289502492219416,0.03004534818884097,0.018244154303378446
20,17,114,1,NG,1,21,pos+ngs_shank,anchored,0.06207868441347322,0.023299778704692353,0.0030903761656906337,0.02020940253900172
20,17,114,1,NG,1,21,pos+ngs_shank,non_anchored,0.9379213155865268,0.02442329302451307,0.0019965687963872103,0.02242672422812586
20,17,114,1,NG,2,24,pos+ngs_shank,anchored,0.06207868441347322,0.012213767281257115,0.0030903761656906337,0.009123391115566482
20,17,114,1,NG,2,24,pos+ngs_shank,non_anchored,0.9379213155865268,0.010105503122727733,0.0019965687963872103,0.008108934326340522
20,17,114,1,NG,3,24,pos+ngs_shank,anchored,0.06207868441347322,0.004748394449894167,0.0030903761656906337,0.001658018284203533
20,17,114,1,NG,3,24,pos+ngs_shank,non_anchored,0.9379213155865268,0.007157640181118197,0.0019965687963872103,0.005161071384730986
20,18,114,1,NG,0,2,pos+ngs_shank,anchored,0.3030835082744895,0.007432930447988317,0.005038973907165678,0.0023939565408226393
20,18,114,1,NG,0,2,pos+ngs_shank,non_anchored,0.6969164917255105,0.0031601240593729374,0.0016233480070174666,0.0015367760523554708
20,18,114,1,NG,1,32,pos+ngs_shank,anchored,0.3030835082744895,0.04591980396426132,0.005038973907165678,0.04088083005709564
20,18,114,1,NG,1,32,pos+ngs_shank,non_anchored,0.6969164917255105,0.04314984826974855,0.0016233480070174666,0.04152650026273108
20,18,114,1,NG,2,47,pos+ngs_shank,anchored,0.3030835082744895,0.014724455177056894,0.005038973907165678,0.009685481269891216
20,18,114,1,NG,2,47,pos+ngs_shank,non_anchored,0.6969164917255105,0.008620516992400962,0.0016233480070174666,0.006997168985383495
20,18,114,1,NG,3,23,pos+ngs_shank,anchored,0.3030835082744895,0.006188308714542012,0.005038973907165678,0.0011493348073763343
20,18,114,1,NG,3,23,pos+ngs_shank,non_anchored,0.6969164917255105,0.002679300729381051,0.0016233480070174666,0.0010559527223635845
